name,nickname,country_code,age,height,average,global_position,value,wage,best_foot,weak_foot_5stars,heading,jump,long_pass,short_pass,dribbling,acceleration,speed,shot_power,long_shot,stamina,defense,interception,team_id_fk,game
Duván Vergara,D. Vergara,co,21,172,67,Centrocampista,1200000.0,1000.0,Diestro,3,42,53,49,56,71,75,73,55,61,91,74,38,381,fifa19
Ousmane Cissokho,O. Cissokho,sn,31,175,67,Centrocampista,675000.0,3000.0,Zurdo,4,52,59,59,66,62,69,75,36,50,71,113,44,578,fifa19
Ricardo Cavalcante Mendes,Ricardinho,br,28,175,67,Delantero,800000.0,4000.0,Diestro,4,50,62,62,66,71,74,74,66,68,65,146,46,500,fifa19
Thilo Leugers,T. Leugers,de,27,184,67,Centrocampista,725000.0,1000.0,Zurdo,3,53,80,67,68,63,69,65,65,62,74,196,63,599,fifa19
Gianni Munari,G. Munari,it,35,190,67,Centrocampista,325000.0,2000.0,Diestro,3,74,76,65,68,62,37,30,74,74,68,186,66,351,fifa19
Stefan Knežević,S. Knežević,ch,21,187,67,Defensa,1300000.0,4000.0,Diestro,2,61,73,57,59,45,47,48,34,31,69,205,67,539,fifa19
Pep Biel Mas Jaume,Pep Biel,es,21,167,67,Centrocampista,1100000.0,3000.0,Zurdo,2,58,59,63,69,65,66,65,68,76,74,164,56,233,fifa19
Iván Erquiaga,I. Erquiaga,ar,20,176,67,Defensa,1100000.0,4000.0,Zurdo,3,69,65,66,68,68,78,76,47,39,69,190,59,295,fifa19
Bo Sang Yoon,Yoon Bo Sang,kr,24,185,67,Portero,725000.0,2000.0,Diestro,2,13,64,30,18,11,32,25,25,19,42,36,27,522,fifa19
Simone Edera,S. Edera,it,21,174,67,Delantero,1200000.0,9000.0,Zurdo,3,52,44,58,65,73,68,68,69,70,51,122,18,169,fifa19
Aldo Arellano,A. Arellano,mx,23,174,67,Centrocampista,900000.0,4000.0,Diestro,3,57,61,65,67,63,69,71,66,60,78,194,66,330,fifa19
Zach Clough,Z. Clough,gb-eng,23,170,67,Centrocampista,1000000.0,3000.0,Diestro,4,55,63,57,65,66,78,70,65,63,52,100,41,600,fifa19
Raffaele Di Gennaro,R. Di Gennaro,it,24,188,67,Portero,675000.0,10000.0,Diestro,2,15,60,18,26,18,40,46,22,11,39,39,22,14,fifa19
Gboly Ariyibi,G. Ariyibi,us,23,183,67,Delantero,1000000.0,3000.0,Diestro,5,33,59,37,57,74,87,94,54,45,66,91,35,504,fifa19
Jeppe Tverskov,J. Tverskov,dk,25,185,67,Defensa,850000.0,5000.0,Diestro,3,62,70,62,67,49,52,61,48,40,70,209,59,264,fifa19
Melvin Luan Regalo Sousa,Melvin Regalito,br,26,182,67,Centrocampista,825000.0,6000.0,Zurdo,3,58,57,55,64,72,73,59,58,60,63,82,25,216,fifa19
Lucas Akins,L. Akins,gb-eng,29,185,67,Delantero,750000.0,5000.0,Diestro,3,58,71,56,62,66,76,75,70,67,78,176,60,572,fifa19
Jonas Knudsen,J. Knudsen,dk,25,185,67,Defensa,800000.0,3000.0,Zurdo,2,64,70,63,61,62,66,66,70,64,81,203,65,319,fifa19
Michele Troiano,M. Troiano,it,33,189,67,Centrocampista,450000.0,2000.0,Zurdo,3,65,72,68,71,51,61,58,70,55,83,191,70,312,fifa19
Nicolás Linares,N. Linares,ar,22,175,67,Centrocampista,1100000.0,5000.0,Diestro,3,51,60,63,69,67,66,64,62,50,72,198,67,156,fifa19
Nikolay Rasskazov,N. Rasskazov,ru,20,180,67,Defensa,1100000.0,500,Diestro,2,56,64,61,67,70,74,75,52,49,62,211,60,119,fifa19
Ryō Miyaichi,R. Miyaichi,jp,25,183,67,Centrocampista,900000.0,7000.0,Diestro,4,29,58,48,57,73,90,92,63,41,32,71,25,313,fifa19
Ahmed Hassan Asiri,A. Asiri,sa,26,185,67,Defensa,775000.0,10000.0,Diestro,3,68,87,46,54,26,61,65,43,31,81,202,64,174,fifa19
Nuno Daniel Costeira Valente,Nuno Valente,pt,26,174,67,Centrocampista,875000.0,3000.0,Diestro,3,53,65,66,70,68,72,69,68,63,74,148,55,304,fifa19
Brayan Riascos,B. Riascos,co,23,183,67,Delantero,975000.0,4000.0,Diestro,3,51,70,47,63,71,76,79,74,62,74,84,33,455,fifa19
Nicolò Cherubin,N. Cherubin,it,32,188,67,Defensa,450000.0,2000.0,Zurdo,2,70,71,48,48,40,42,40,25,18,64,201,65,307,fifa19
Fábio Samuel Amorim Silva,Samu,pt,22,173,67,Centrocampista,1000000.0,3000.0,Zurdo,3,48,63,58,65,71,78,76,61,41,67,126,32,294,fifa19
Filip Dagerstål,F. Dagerstål,se,21,189,67,Defensa,975000.0,2000.0,Diestro,3,59,63,61,64,53,60,67,65,40,74,193,66,413,fifa19
Russell Martin,R. Martin,gb-sct,32,185,67,Defensa,450000.0,6000.0,Diestro,3,65,75,60,59,46,55,52,68,37,74,196,66,589,fifa19
Bryan Mbeumo,B. Mbeumo,fr,18,173,67,Centrocampista,1600000.0,2000.0,Zurdo,2,51,47,52,62,75,79,76,69,61,67,102,22,473,fifa19
Joseph Baffoe,J. Baffoe,se,25,185,67,Defensa,800000.0,3000.0,Diestro,3,70,90,53,41,28,67,71,52,23,65,204,68,464,fifa19
Chris Shields,C. Shields,ie,27,186,67,Centrocampista,725000.0,2000.0,Diestro,3,58,70,61,66,55,41,50,58,55,86,191,65,541,fifa19
Serge Leuko,S. Leuko,cm,24,174,67,Defensa,800000.0,3000.0,Diestro,3,59,62,53,62,55,74,77,71,50,80,194,61,308,fifa19
Wilson Allan Rosan Dourado,Wilsson Rosito,br,34,180,67,Centrocampista,375000.0,8000.0,Zurdo,5,55,56,76,66,71,78,67,72,61,62,70,44,210,fifa19
Dante Rigo,D. Rigo,be,19,180,67,Centrocampista,1400000.0,3000.0,Diestro,4,48,44,70,75,68,65,61,65,56,51,122,55,60,fifa19
Simon Eastwood,S. Eastwood,gb-eng,29,188,67,Portero,600000.0,4000.0,Diestro,3,15,64,29,23,14,48,52,24,13,40,53,27,575,fifa19
Fawaz Al Qarni,F. Al Qarni,sa,26,184,67,Portero,650000.0,9000.0,Diestro,3,14,58,39,29,13,42,46,15,12,31,57,18,174,fifa19
David Milinković,D. Milinković,fr,24,178,67,Centrocampista,950000.0,9000.0,Diestro,4,43,33,60,65,70,83,78,64,49,53,70,22,256,fifa19
Jérémy Vachoux,J. Vachoux,fr,23,183,67,Portero,750000.0,3000.0,Diestro,2,17,38,18,22,16,42,45,24,17,32,38,23,387,fifa19
Federico Gino,F. Gino,uy,25,176,67,Centrocampista,925000.0,5000.0,Diestro,3,49,54,64,72,63,66,58,52,56,72,188,65,311,fifa19
Alberto Soro Álvarez,Alberto Soro,es,19,173,67,Centrocampista,1600000.0,2000.0,Zurdo,3,49,52,67,69,67,68,67,66,61,65,147,32,233,fifa19
Milan Đurić,M. Đurić,ba,28,199,67,Delantero,800000.0,3000.0,Diestro,3,78,62,43,59,54,52,53,65,60,61,72,30,399,fifa19
Bruno André Freitas Monteiro,Bruno Monteiro,pt,33,180,67,Centrocampista,450000.0,3000.0,Diestro,3,59,70,64,70,65,51,48,64,62,73,179,64,180,fifa19
Mateusz Możdżeń,M. Możdżeń,pl,27,180,67,Centrocampista,725000.0,2000.0,Diestro,3,49,72,66,67,63,76,78,69,65,82,187,55,601,fifa19
Jean-Kévin Duverne,J. Duverne,fr,20,184,67,Defensa,1100000.0,3000.0,Diestro,3,67,73,59,64,55,62,64,39,30,68,204,66,387,fifa19
Gavin Massey,G. Massey,gb-eng,25,179,67,Centrocampista,900000.0,15000.0,Diestro,3,51,62,59,64,68,81,84,62,58,79,118,55,441,fifa19
Maximilian Hofmann,M. Hofmann,at,24,183,67,Defensa,825000.0,5000.0,Diestro,3,67,82,61,63,35,63,67,44,41,77,206,61,306,fifa19
Greg Docherty,G. Docherty,gb-sct,21,177,67,Centrocampista,1200000.0,3000.0,Diestro,3,58,75,65,71,68,66,68,60,54,80,180,56,602,fifa19
Antonio Martínez López,Toni Martínez,es,21,180,67,Delantero,1200000.0,3000.0,Diestro,3,65,67,43,57,61,69,72,62,62,56,57,23,308,fifa19
Darío Romo,D. Romo,mx,30,185,67,Portero,500000.0,3000.0,Diestro,2,10,68,30,26,9,45,47,26,9,40,32,13,330,fifa19
Jonson Clarke-Harris,J. Clarke-Harris,gb-eng,23,183,67,Delantero,1000000.0,4000.0,Zurdo,3,63,71,36,44,61,77,78,80,68,66,51,18,580,fifa19
Gilberto García,Alcatraz,co,31,180,67,Defensa,500000.0,2000.0,Diestro,2,57,70,65,68,65,71,77,74,67,81,191,57,326,fifa19
Juan del Carmen Cámara Mesa,Juan Cámara,es,24,180,67,Centrocampista,975000.0,2000.0,Zurdo,3,59,66,68,69,66,73,73,61,66,58,160,52,335,fifa19
Hadi Sacko,H. Sacko,ml,24,183,67,Centrocampista,975000.0,7000.0,Diestro,3,49,63,47,59,72,90,91,71,52,62,68,26,261,fifa19
Ryan Nyambe,R. Nyambe,na,20,182,67,Defensa,1200000.0,10000.0,Diestro,3,56,72,54,64,68,75,77,32,29,74,199,63,325,fifa19
Chris Antônio Farminhão Dias,Chris Farminhão,br,34,187,67,Defensa,230000.0,9000.0,Diestro,3,74,81,62,66,51,43,57,71,46,44,188,66,40,fifa19
Philani Zulu,P. Zulu,za,25,178,67,Centrocampista,900000.0,500,Zurdo,4,60,57,62,65,67,76,75,84,65,55,185,53,154,fifa19
Anas Ouahim,A. Ouahim,ma,20,175,67,Centrocampista,1300000.0,2000.0,Diestro,3,48,57,56,66,71,79,75,61,48,69,117,29,558,fifa19
André Luís Silva de Aguiar,André Luís,br,24,184,67,Delantero,1000000.0,4000.0,Diestro,3,72,82,41,54,65,68,67,68,62,72,58,17,361,fifa19
Ramiro Vaca,R. Vaca,bo,19,176,67,Centrocampista,0,0,Diestro,4,40,49,59,66,71,74,70,68,65,78,74,20,,fifa19
Marco Djuricin,M. Djuricin,at,25,183,67,Delantero,975000.0,6000.0,Diestro,2,60,78,54,59,66,83,80,68,64,57,62,31,184,fifa19
César Arias,C. Arias,co,30,175,67,Delantero,725000.0,2000.0,Diestro,4,69,75,54,58,62,67,73,66,62,60,93,19,468,fifa19
Wessel Dammers,W. Dammers,nl,23,185,67,Defensa,825000.0,3000.0,Diestro,4,70,74,48,57,60,67,71,73,66,64,202,55,389,fifa19
Jessy Benet,J. Benet,fr,23,186,67,Centrocampista,1100000.0,3000.0,Diestro,4,42,61,67,73,61,60,66,66,58,74,168,58,480,fifa19
Konstantinos Kotsaris,K. Kotsaris,gr,21,185,67,Portero,950000.0,500,Diestro,3,20,77,22,25,13,52,45,46,13,38,47,11,247,fifa19
Marko Poletanović,M. Poletanović,rs,24,187,67,Centrocampista,875000.0,3000.0,Diestro,3,65,61,70,74,66,55,57,74,72,68,179,64,426,fifa19
Torgil Gjertsen,T. Gjertsen,no,26,175,67,Delantero,825000.0,2000.0,Diestro,3,49,43,51,61,68,86,77,68,63,72,144,51,502,fifa19
Sheng Qin,Qin Sheng,cn,31,183,67,Centrocampista,525000.0,5000.0,Diestro,4,60,64,70,62,52,64,55,66,55,81,192,62,34,fifa19
Romário Pereira Sipião,Romário,br,32,173,67,Centrocampista,575000.0,2000.0,Diestro,3,33,80,61,70,71,74,65,66,67,74,127,46,448,fifa19
Martin Konczkowski,M. Konczkowski,pl,24,181,67,Centrocampista,975000.0,3000.0,Diestro,2,58,75,62,67,64,73,80,41,40,80,186,59,472,fifa19
Aleksandar Jovanović,A. Jovanović,au,28,196,67,Defensa,625000.0,3000.0,Diestro,2,67,49,23,49,31,64,55,50,19,72,208,66,489,fifa19
Clément Depres,C. Depres,fr,23,188,67,Delantero,1000000.0,7000.0,Diestro,3,71,72,43,65,64,58,52,71,62,54,82,14,142,fifa19
Jean-Claude Billong,J. Billong,fr,24,192,67,Defensa,850000.0,2000.0,Diestro,3,64,67,46,59,47,56,55,54,30,56,209,56,388,fifa19
Maciej Gajos,M. Gajos,pl,27,174,67,Centrocampista,650000.0,4000.0,Diestro,3,60,84,65,68,68,77,71,73,68,81,179,70,416,fifa19
Elio Capradossi,E. Capradossi,it,22,185,67,Defensa,1000000.0,2000.0,Zurdo,5,65,70,35,43,21,67,63,30,21,71,215,64,417,fifa19
Simone Palombi,S. Palombi,it,22,182,67,Delantero,1100000.0,2000.0,Diestro,3,68,59,57,57,60,73,66,61,59,66,92,40,383,fifa19
Giulio Maggiore,G. Maggiore,it,20,184,67,Centrocampista,1500000.0,2000.0,Diestro,3,52,63,67,70,63,56,58,63,59,72,183,69,417,fifa19
Manuel Konrad,M. Konrad,de,30,187,67,Centrocampista,575000.0,3000.0,Diestro,4,63,71,63,64,54,54,65,64,55,82,208,67,556,fifa19
Long Zheng,Zheng Long,cn,30,178,67,Delantero,725000.0,6000.0,Zurdo,3,47,51,57,62,69,77,77,60,65,68,82,54,34,fifa19
Jack Baldwin,J. Baldwin,gb-eng,25,185,67,Defensa,825000.0,5000.0,Diestro,3,56,75,61,67,44,65,66,46,17,77,205,62,398,fifa19
Achraf Lazaar,A. Lazaar,ma,26,184,67,Defensa,725000.0,9000.0,Zurdo,3,57,63,64,68,70,67,64,73,68,56,200,66,377,fifa19
José Bizama,J. Bizama,cl,24,178,67,Defensa,850000.0,3000.0,Diestro,3,63,68,66,67,60,74,80,56,53,73,202,60,272,fifa19
Reeve Frosler,R. Frosler,za,20,173,67,Defensa,1500000.0,500,Diestro,4,49,64,61,63,68,74,72,51,35,71,208,60,154,fifa19
Allan Gonçalves Sousa,Allan Sousa,br,21,172,67,Delantero,1200000.0,4000.0,Zurdo,3,57,81,55,63,71,85,88,65,58,75,51,25,591,fifa19
João Carlos Cardoso Santo,João Carlos,br,23,187,67,Delantero,1000000.0,4000.0,Diestro,4,68,64,59,64,68,55,55,73,61,63,34,17,207,fifa19
Jonatan Tollås Nation,J. Nation,no,28,188,67,Defensa,700000.0,3000.0,Diestro,3,61,72,60,64,38,52,50,50,33,62,193,64,524,fifa19
Stefan Kulovits,S. Kulovits,at,35,178,67,Centrocampista,180000.0,2000.0,Diestro,3,58,77,53,62,58,53,46,61,65,80,211,70,332,fifa19
Sander Fischer,S. Fischer,nl,29,184,67,Defensa,600000.0,5000.0,Diestro,3,63,71,54,63,46,40,49,60,44,63,198,63,586,fifa19
Liam Kelly,L. Kelly,gb-sct,28,187,67,Centrocampista,625000.0,4000.0,Diestro,3,53,85,66,68,61,58,63,69,54,86,190,61,603,fifa19
Thomas Grøgaard,T. Grøgaard,no,24,180,67,Defensa,825000.0,2000.0,Zurdo,2,50,50,52,64,63,79,73,56,35,76,190,67,393,fifa19
Ryan Williams,R. Williams,au,24,173,67,Centrocampista,975000.0,10000.0,Diestro,3,30,71,55,62,67,79,78,58,52,81,71,26,440,fifa19
Koray Altınay,K. Altınay,tr,26,180,67,Defensa,650000.0,5000.0,Diestro,2,50,69,57,62,67,78,79,62,52,69,193,68,251,fifa19
Florian Miguel,F. Miguel,fr,21,179,67,Defensa,1000000.0,5000.0,Zurdo,2,59,71,58,65,61,64,69,50,44,62,199,70,142,fifa19
Aylton Filipe Boa Morte,Aylton Boa Morte,pt,24,182,67,Delantero,975000.0,4000.0,Zurdo,2,53,53,45,60,70,76,79,65,54,72,82,25,207,fifa19
František Plach,F. Plach,sk,26,192,67,Portero,700000.0,3000.0,Zurdo,2,14,62,23,24,10,32,23,29,8,19,59,8,472,fifa19
Miguel Jiménez,M. Jiménez,mx,28,182,67,Portero,650000.0,10000.0,Diestro,3,12,52,17,18,13,41,44,23,15,39,40,24,221,fifa19
Thomas Meißner,T. Meißner,de,27,191,67,Defensa,725000.0,4000.0,Diestro,3,70,68,51,57,44,45,42,59,38,64,195,65,282,fifa19
Jhon Fredy Pajoy,J. Pajoy,co,29,176,67,Centrocampista,750000.0,6000.0,Zurdo,3,45,69,63,62,70,78,85,68,67,68,73,33,424,fifa19
Rúben Barcelos De Sousa Lameiras,Rúben Lameiras,pt,23,175,67,Centrocampista,1000000.0,4000.0,Zurdo,3,40,66,59,65,72,75,73,61,57,67,126,48,551,fifa19
Mat Sadler,M. Sadler,gb-eng,33,182,67,Defensa,300000.0,4000.0,Zurdo,3,56,73,59,60,58,58,53,56,57,74,201,65,602,fifa19
Boniek García,B. García,hn,33,175,67,Centrocampista,450000.0,4000.0,Diestro,3,58,59,61,69,67,67,67,67,57,66,169,61,272,fifa19
Jonathan Ligali,J. Ligali,fr,27,184,67,Portero,650000.0,7000.0,Diestro,3,14,68,34,36,10,46,42,25,10,39,36,16,61,fifa19
Alejandro Sánchez,A. Sánchez,ar,31,189,67,Portero,475000.0,4000.0,Zurdo,2,17,33,22,24,20,23,20,23,14,18,53,10,339,fifa19
David Gómez,D. Gómez,co,30,173,67,Defensa,550000.0,2000.0,Diestro,5,49,65,59,63,64,86,76,39,45,85,198,62,394,fifa19
Andrea Nalini,A. Nalini,it,28,180,67,Delantero,775000.0,2000.0,Diestro,3,43,45,55,65,72,68,69,69,58,59,75,20,362,fifa19
Héctor Rodas Ramírez,Héctor Rodas,es,30,190,67,Defensa,575000.0,4000.0,Diestro,3,64,48,55,58,40,47,55,55,36,58,197,69,404,fifa19
Daniel Høegh,D. Høegh,dk,27,190,67,Defensa,725000.0,4000.0,Diestro,2,74,64,65,62,47,54,44,58,46,69,200,64,364,fifa19
Christoph Martschinko,C. Martschinko,at,24,175,67,Defensa,850000.0,5000.0,Zurdo,3,53,80,54,59,65,79,80,64,51,76,194,62,372,fifa19
Nick Proschwitz,N. Proschwitz,de,31,192,67,Delantero,675000.0,2000.0,Diestro,2,76,67,44,59,54,46,48,73,58,73,66,19,599,fifa19
Jiří Skalák,J. Skalák,cz,26,177,67,Centrocampista,825000.0,6000.0,Diestro,3,55,71,59,63,68,67,65,67,61,63,48,56,408,fifa19
José Verdú Nicolás,Toché,es,35,186,67,Delantero,350000.0,4000.0,Diestro,4,71,72,56,62,59,52,50,69,62,50,80,36,237,fifa19
Renzo Vera,R. Vera,ar,35,183,67,Defensa,180000.0,4000.0,Diestro,3,65,59,58,59,39,38,40,74,59,60,199,65,470,fifa19
Brayner De Alba,B. De Alba,co,25,168,67,Centrocampista,950000.0,1000.0,Zurdo,2,35,47,64,68,67,78,82,64,53,63,106,24,359,fifa19
Amin Nouri,A. Nouri,no,28,180,67,Defensa,600000.0,3000.0,Diestro,4,49,58,58,62,66,74,79,69,48,83,187,67,524,fifa19
Christian Gartner,C. Gartner,at,24,180,67,Centrocampista,975000.0,3000.0,Diestro,3,54,59,67,70,67,68,64,70,66,64,193,62,464,fifa19
Thomas Geyer,T. Geyer,de,27,179,67,Defensa,750000.0,2000.0,Diestro,3,65,90,62,64,33,68,72,37,21,73,194,66,568,fifa19
Babacar Gueye,B. Gueye,sn,23,192,67,Delantero,1000000.0,5000.0,Diestro,3,71,67,33,53,59,66,67,71,60,32,50,11,292,fifa19
Francisco Campos Coll,Xisco Campos,es,36,180,67,Defensa,100000.0,3000.0,Diestro,3,65,75,53,62,34,59,59,54,33,53,196,67,390,fifa19
Antonio Piccolo,A. Piccolo,it,30,175,67,Delantero,725000.0,2000.0,Zurdo,3,53,59,54,63,70,83,78,62,65,89,60,18,437,fifa19
Chris Pontius,C. Pontius,us,30,183,67,Centrocampista,725000.0,4000.0,Diestro,4,72,83,61,66,67,54,61,75,66,72,155,47,22,fifa19
Eriq Zavaleta,E. Zavaleta,us,25,185,67,Defensa,750000.0,3000.0,Diestro,2,64,75,60,65,55,58,61,68,56,70,190,63,94,fifa19
Gary O'Neil,G. O'Neil,gb-eng,35,173,67,Centrocampista,180000.0,3000.0,Diestro,3,54,67,68,71,65,51,50,66,67,46,186,65,493,fifa19
Ernesto Galán Iñigo,Galán,es,32,181,67,Defensa,450000.0,3000.0,Diestro,3,57,70,59,58,49,69,75,58,54,76,201,65,487,fifa19
Glenn Loovens,G. Loovens,nl,34,190,67,Defensa,230000.0,5000.0,Zurdo,5,71,50,57,61,46,34,34,52,19,33,200,66,398,fifa19
Jonathan Ring,J. Ring,se,26,182,67,Delantero,825000.0,3000.0,Zurdo,3,50,67,62,63,71,79,80,64,64,74,153,45,363,fifa19
Melitón Hernández,M. Hernández,mx,35,182,67,Portero,180000.0,2000.0,Diestro,3,12,68,22,21,14,22,27,23,14,35,46,19,401,fifa19
Darío Mendiseca,D. Mendiseca,py,22,182,67,Defensa,0,0,Zurdo,3,61,63,58,56,56,69,68,35,35,65,215,68,,fifa19
Daniel Hägele,D. Hägele,de,29,186,67,Defensa,600000.0,3000.0,Diestro,4,62,76,68,70,61,68,67,65,61,80,183,67,596,fifa19
Benjamin Girth,B. Girth,de,26,181,67,Delantero,900000.0,3000.0,Diestro,3,65,78,34,57,61,74,72,63,56,52,54,19,558,fifa19
Cao Gu,Gu Cao,cn,30,183,67,Defensa,575000.0,5000.0,Diestro,2,60,68,52,53,57,67,73,38,33,77,199,66,309,fifa19
Rob Hall,R. Hall,gb-eng,24,173,67,Centrocampista,975000.0,4000.0,Zurdo,4,59,78,56,61,68,86,88,60,61,64,86,13,575,fifa19
Sylvain Gbohouo,S. Gbohouo,ci,29,190,67,Portero,0,0,Diestro,2,11,50,13,14,11,40,42,11,16,30,40,12,,fifa19
Nahuel Yeri,N. Yeri,ar,26,174,67,Centrocampista,875000.0,5000.0,Diestro,3,59,66,64,68,65,74,77,61,59,80,199,63,311,fifa19
Marco Pinato,M. Pinato,it,23,175,67,Centrocampista,975000.0,2000.0,Zurdo,3,56,67,67,73,66,73,75,58,55,69,192,61,474,fifa19
Dries Wouters,D. Wouters,be,21,191,67,Centrocampista,975000.0,4000.0,Zurdo,2,64,53,66,68,38,51,54,56,55,73,195,67,111,fifa19
Luca Strizzolo,L. Strizzolo,it,26,188,67,Delantero,900000.0,2000.0,Diestro,3,71,66,41,58,52,69,75,67,62,72,76,29,437,fifa19
Shea Salinas,S. Salinas,us,32,178,67,Centrocampista,600000.0,4000.0,Diestro,2,49,46,59,66,68,75,72,62,55,83,166,57,395,fifa19
Sebastián Moyano,S. Moyano,ar,27,188,67,Portero,625000.0,4000.0,Diestro,2,12,59,24,24,21,49,44,20,17,36,51,27,270,fifa19
Simon Makienok,S. Makienok,dk,27,201,67,Delantero,825000.0,7000.0,Diestro,2,84,65,49,63,59,34,38,68,64,64,71,24,296,fifa19
Loris Néry,L. Néry,fr,27,174,67,Defensa,625000.0,3000.0,Diestro,3,62,73,62,64,60,68,69,59,56,80,194,67,499,fifa19
Renato Augusto Santos Júnior,Renato,br,25,185,67,Centrocampista,775000.0,2000.0,Diestro,3,66,71,59,65,62,68,68,65,49,69,203,70,334,fifa19
Amir Hadžiahmetović,A. Hadžiahmetović,ba,21,179,67,Centrocampista,1300000.0,5000.0,Diestro,3,54,54,68,71,70,68,69,72,66,73,168,63,240,fifa19
Jure Balkovec,J. Balkovec,si,23,185,67,Defensa,850000.0,2000.0,Zurdo,3,51,58,61,62,58,79,68,72,58,70,194,63,351,fifa19
Majid Hosseini,M. Hosseini,ir,22,183,67,Defensa,925000.0,8000.0,Diestro,3,67,67,54,65,42,62,63,45,30,64,201,70,225,fifa19
Jamie Jones,J. Jones,gb-eng,29,191,67,Portero,525000.0,15000.0,Diestro,2,11,45,22,32,15,32,36,22,15,30,34,12,441,fifa19
Mounir El Hamdaoui,M. El Hamdaoui,ma,33,183,67,Delantero,475000.0,4000.0,Diestro,3,60,48,59,64,70,66,42,68,65,51,75,28,406,fifa19
Leandro Freire de Araújo,Freire,br,28,187,67,Defensa,625000.0,2000.0,Diestro,3,69,71,47,53,36,34,38,42,34,65,194,62,546,fifa19
Ezri Konsa,E. Konsa,gb-eng,20,183,67,Defensa,1200000.0,10000.0,Diestro,3,58,70,62,72,66,74,78,51,32,70,201,66,249,fifa19
Welson Emílio Leima Garcia,Welson Leima,br,34,177,67,Centrocampista,230000.0,7000.0,Diestro,3,47,68,65,72,42,51,50,52,41,67,203,70,162,fifa19
Mark Little,M. Little,gb-eng,29,185,67,Defensa,575000.0,5000.0,Diestro,3,58,71,60,61,66,79,85,36,29,79,185,61,493,fifa19
Brooks Lennon,B. Lennon,us,20,177,67,Defensa,1100000.0,2000.0,Diestro,3,62,77,62,66,65,70,74,69,59,85,184,60,231,fifa19
Pape Paye,P. Paye,fr,28,169,67,Defensa,600000.0,3000.0,Diestro,3,49,63,56,65,45,79,81,52,33,77,188,67,499,fifa19
Aqeel Al Sahabi,A. Al Sahabi,sa,31,180,67,Defensa,525000.0,8000.0,Diestro,3,66,85,44,52,57,72,64,45,23,68,196,65,438,fifa19
Chris Durkin,C. Durkin,us,18,183,67,Centrocampista,1400000.0,2000.0,Diestro,3,52,74,64,69,56,53,66,63,59,73,190,70,108,fifa19
Eliser Quiñones,E. Quiñones,co,29,174,67,Centrocampista,750000.0,2000.0,Zurdo,3,42,54,56,64,68,82,84,80,70,68,92,34,379,fifa19
Asger Sørensen,A. Sørensen,dk,22,191,67,Defensa,975000.0,4000.0,Diestro,3,59,51,56,60,49,49,57,46,33,59,201,68,385,fifa19
Robert Mazáň,R. Mazáň,sk,24,180,67,Defensa,825000.0,2000.0,Zurdo,3,69,72,66,72,73,59,55,55,42,65,194,77,474,fifa19
Sebastian Schuppan,S. Schuppan,de,31,187,67,Defensa,525000.0,3000.0,Zurdo,2,65,57,52,61,58,55,64,62,50,76,198,66,596,fifa19
Sebastián Ferreira,S. Ferreira,py,20,180,67,Delantero,1100000.0,4000.0,Diestro,3,66,65,47,64,67,70,71,70,59,60,71,30,345,fifa19
David Pollet,D. Pollet,be,29,188,67,Delantero,750000.0,6000.0,Diestro,4,68,62,32,63,52,59,62,75,64,62,70,23,352,fifa19
Godsway Donyoh,G. Donyoh,gh,23,179,67,Delantero,1100000.0,6000.0,Zurdo,3,53,80,51,64,69,88,90,68,63,65,73,22,478,fifa19
Carlos Castro García,Castro,es,23,176,67,Delantero,1100000.0,3000.0,Zurdo,3,58,73,51,60,64,75,72,68,63,72,94,24,392,fifa19
Yaw Yeboah,Y. Yeboah,gh,21,175,67,Centrocampista,1100000.0,3000.0,Zurdo,2,55,63,48,60,73,88,86,61,54,60,62,20,327,fifa19
Marc Vidal,M. Vidal,fr,27,183,67,Portero,650000.0,7000.0,Diestro,3,13,55,27,31,14,38,32,23,17,25,45,9,128,fifa19
Diego Torres,D. Torres,cl,25,175,67,Defensa,725000.0,2000.0,Zurdo,2,48,80,71,69,59,81,68,59,62,69,185,62,529,fifa19
Michel Aebischer,M. Aebischer,ch,21,183,67,Centrocampista,1300000.0,6000.0,Diestro,4,55,64,65,69,66,69,65,61,58,74,172,57,152,fifa19
Basilio Sancho Agudo,Basilio,es,34,185,67,Portero,300000.0,3000.0,Diestro,3,12,68,30,26,13,35,42,25,8,42,38,13,487,fifa19
Krystian Pearce,K. Pearce,gb-eng,28,188,67,Defensa,625000.0,7000.0,Diestro,3,62,71,43,53,56,69,66,39,30,79,192,64,562,fifa19
Kelle Roos,K. Roos,nl,26,196,67,Portero,700000.0,10000.0,Diestro,4,13,60,20,25,16,45,38,34,18,43,48,19,263,fifa19
Wenjun Lu,Lu Wenjun,cn,29,185,67,Delantero,750000.0,7000.0,Diestro,4,66,70,41,56,69,76,78,69,59,68,77,21,47,fifa19
Sean Clare,S. Clare,gb-eng,21,190,67,Centrocampista,1300000.0,3000.0,Diestro,3,67,66,65,67,65,74,73,63,63,60,132,37,360,fifa19
Silas Gnaka,S. Gnaka,ci,19,179,67,Defensa,1100000.0,2000.0,Zurdo,3,56,71,67,64,66,73,79,60,21,71,199,61,352,fifa19
Kieran Agard,K. Agard,gb-eng,28,176,67,Delantero,800000.0,7000.0,Diestro,3,62,89,54,60,63,80,82,64,61,73,98,46,589,fifa19
