name,nickname,country_code,age,height,average,global_position,value,wage,best_foot,weak_foot_5stars,heading,jump,long_pass,short_pass,dribbling,acceleration,speed,shot_power,long_shot,stamina,defense,interception,team_id_fk,game
Francisco Jesús Pérez Malia,Francis,es,30,178,66,Defensa,300000.0,3000.0,Diestro,3,55,71,59,63,58,68,72,51,52,79,187,72,357,fifa13
Richard Socrier,R. Socrier,fr,33,186,66,Delantero,325000.0,2000.0,Diestro,3,75,76,45,59,57,63,52,70,61,43,118,36,246,fifa13
Thomas Ayasse,T. Ayasse,fr,25,183,66,Centrocampista,525000.0,3000.0,Diestro,3,62,69,61,74,47,66,67,62,65,91,174,55,173,fifa13
Francisco José Olivas Alba,Kiko Olivas,es,23,189,66,Defensa,900000.0,4000.0,Diestro,3,64,56,49,55,44,45,51,38,35,63,195,64,349,fifa13
Chikashi Masuda,C. Masuda,jp,27,178,66,Centrocampista,450000.0,3000.0,Diestro,3,42,68,56,63,61,69,72,65,68,84,142,68,232,fifa13
Hugo Suárez,H. Suárez,bo,30,184,66,Portero,0,0,Diestro,3,17,74,22,23,10,37,31,18,12,27,41,16,,fifa13
Paul-Georges Ntep,P. Ntep,fr,19,180,66,Delantero,1100000.0,4000.0,Diestro,3,42,48,54,59,73,81,86,59,51,55,59,27,248,fifa13
Ricardo Ribeiro Andrade,Ricardo Andrade,br,35,187,66,Portero,50000.0,500,Diestro,2,17,55,23,29,11,30,38,18,12,39,41,26,176,fifa13
Henrico Drost,H. Drost,nl,25,183,66,Defensa,375000.0,3000.0,Diestro,3,65,68,53,65,50,46,46,51,37,79,199,68,149,fifa13
Łukasz Załuska,Ł. Załuska,pl,30,188,66,Portero,210000.0,4000.0,Diestro,3,13,77,13,14,14,54,41,42,14,53,41,21,134,fifa13
Aleksandar Trajkovski,A. Trajkovski,mk,19,180,66,Delantero,725000.0,4000.0,Diestro,4,58,64,64,65,69,74,72,65,67,56,47,27,182,fifa13
Antonio del Moral Segura,Toni Moral,es,30,177,66,Centrocampista,475000.0,1000.0,Zurdo,4,47,57,60,66,73,74,73,54,56,60,64,45,247,fifa13
Florian Mader,F. Mader,at,29,180,66,Centrocampista,425000.0,4000.0,Zurdo,4,59,80,64,68,64,69,67,72,70,81,159,60,260,fifa13
Jeppe Curth,J. Curth,dk,28,178,66,Delantero,525000.0,4000.0,Diestro,3,73,81,51,70,65,68,70,63,61,62,61,49,333,fifa13
Antonio Núñez Tena,Nuñez,es,33,185,66,Centrocampista,250000.0,0,Diestro,3,48,69,59,63,75,64,68,54,55,57,80,27,336,fifa13
Thomas Hinum,T. Hinum,at,24,184,66,Defensa,400000.0,3000.0,Diestro,3,57,72,59,64,63,69,74,60,58,90,187,61,369,fifa13
Sven Neuhaus,S. Neuhaus,de,34,192,66,Portero,100000.0,2000.0,Diestro,3,12,35,19,21,6,21,23,35,15,23,39,10,23,fifa13
Robin Henkens,R. Henkens,be,23,174,66,Centrocampista,675000.0,3000.0,Diestro,4,49,63,60,65,66,69,71,68,62,69,170,63,305,fifa13
Christopher Quiring,C. Quiring,de,21,172,66,Centrocampista,1100000.0,4000.0,Diestro,3,36,81,47,63,71,85,81,63,60,85,50,10,339,fifa13
James O'Connor,J. O'Connor,ie,27,178,66,Defensa,375000.0,3000.0,Diestro,3,65,71,61,69,46,69,67,44,52,75,196,65,256,fifa13
Christopher Buchtmann,C. Buchtmann,de,20,175,66,Centrocampista,1300000.0,4000.0,Zurdo,4,49,80,51,64,70,79,82,73,73,70,163,36,279,fifa13
Thibaut Van Acker,T. Van Acker,be,20,183,66,Centrocampista,1100000.0,4000.0,Diestro,4,64,64,63,68,58,63,66,58,56,80,193,69,352,fifa13
Matías Laba,M. Laba,ar,20,175,66,Centrocampista,1300000.0,5000.0,Diestro,2,51,66,66,68,62,77,78,68,58,82,207,70,348,fifa13
Mehdi Taouil,M. Taouil,ma,29,173,66,Centrocampista,425000.0,3000.0,Diestro,4,49,61,63,67,73,81,83,63,57,74,148,58,337,fifa13
Gianni Zuiverloon,G. Zuiverloon,nl,25,179,66,Defensa,450000.0,3000.0,Diestro,3,60,75,62,66,66,72,76,59,37,78,199,62,117,fifa13
Yaya Sanogo,Y. Sanogo,fr,19,191,66,Delantero,1400000.0,4000.0,Diestro,3,71,76,37,38,54,77,80,52,48,58,53,42,248,fifa13
Benik Afobe,B. Afobe,gb-eng,19,183,66,Delantero,1100000.0,6000.0,Diestro,2,57,74,49,60,64,84,84,66,61,62,34,21,15,fifa13
Martin Mutumba,M. Mutumba,ug,27,176,66,Centrocampista,650000.0,5000.0,Diestro,4,39,71,50,58,78,74,67,64,58,60,105,30,251,fifa13
Emiliano Albín,E. Albín,uy,23,172,66,Defensa,1000000.0,5000.0,Diestro,5,49,80,60,67,71,81,77,50,42,75,192,64,94,fifa13
Alexandre Alphonse,A. Alphonse,fr,30,174,66,Delantero,475000.0,3000.0,Diestro,3,53,71,50,66,74,82,77,72,56,55,59,24,186,fifa13
Kwang Suk Kim,Kim Kwang Suk,kr,29,182,66,Defensa,325000.0,4000.0,Zurdo,3,62,81,48,54,50,92,94,47,40,63,190,67,276,fifa13
Óscar Sánchez Fuentes,Óscar Sánchez,es,32,180,66,Defensa,210000.0,3000.0,Zurdo,3,73,70,68,56,62,66,68,75,57,77,191,59,383,fifa13
Archie Thompson,A. Thompson,au,33,174,66,Delantero,250000.0,4000.0,Diestro,3,48,56,40,54,72,80,76,61,54,61,77,32,326,fifa13
Federico Piovaccari,F. Piovaccari,it,27,181,66,Delantero,525000.0,1000.0,Diestro,3,68,87,35,66,63,67,69,70,55,73,56,26,431,fifa13
Won Jae Park,Park Won Jae,kr,28,175,66,Defensa,375000.0,3000.0,Zurdo,3,48,74,52,57,63,72,86,46,53,90,196,66,126,fifa13
Angelos Charisteas,A. Charisteas,gr,32,190,66,Delantero,375000.0,3000.0,Diestro,3,73,60,43,64,57,57,60,65,63,60,68,44,211,fifa13
Omar Cummings,O. Cummings,jm,29,178,66,Delantero,500000.0,3000.0,Diestro,4,59,71,48,61,67,83,76,73,61,55,71,33,290,fifa13
Ignasi Miquel,Miquel,es,19,193,66,Defensa,1100000.0,5000.0,Zurdo,3,69,53,57,64,54,65,66,42,20,69,200,68,15,fifa13
Yoshiaki Takagi,Y. Takagi,jp,19,167,66,Centrocampista,900000.0,4000.0,Diestro,3,27,62,54,62,74,79,72,54,45,51,57,35,187,fifa13
Danny Gabbidon,D. Gabbidon,gb-wls,32,178,66,Defensa,210000.0,3000.0,Diestro,3,68,74,42,51,39,63,64,56,12,68,197,55,175,fifa13
Valerica Gaman,V. Gaman,ro,23,188,66,Defensa,0,0,Diestro,3,71,77,71,63,37,63,71,62,31,62,200,62,,fifa13
Rick ten Voorde,R. ten Voorde,nl,21,187,66,Delantero,1200000.0,4000.0,Zurdo,3,61,63,41,62,67,68,71,71,63,74,101,24,304,fifa13
Terrence Boyd,T. Boyd,us,21,188,66,Delantero,1400000.0,6000.0,Diestro,4,70,72,30,57,54,72,73,77,62,80,68,20,252,fifa13
Fábio Farroco Braga,Fábio,br,19,184,66,Centrocampista,1000000.0,5000.0,Diestro,2,68,60,65,70,63,57,50,65,55,57,212,70,51,fifa13
Alexey Popov,A. Popov,kz,33,188,66,Defensa,160000.0,2000.0,Zurdo,3,75,56,50,55,47,47,34,57,46,52,194,70,325,fifa13
Marcel Meeuwis,M. Meeuwis,nl,31,172,66,Centrocampista,350000.0,3000.0,Zurdo,3,59,62,70,69,61,61,55,65,65,72,185,70,445,fifa13
Zsolt Laczkó,Z. Laczkó,hu,25,184,66,Defensa,550000.0,4000.0,Zurdo,3,60,68,64,64,64,71,68,45,41,79,192,68,323,fifa13
Jermaine Taylor,J. Taylor,jm,27,178,66,Defensa,450000.0,3000.0,Diestro,3,69,85,59,43,58,68,72,43,25,65,188,71,290,fifa13
Kristian Bak Nielsen,K. Bak Nielsen,dk,29,182,66,Defensa,325000.0,3000.0,Diestro,3,65,79,52,54,40,69,65,58,43,77,187,65,360,fifa13
Mateusz Możdżeń,M. Możdżeń,pl,21,180,66,Centrocampista,1200000.0,5000.0,Diestro,4,42,71,61,62,65,74,81,72,75,82,118,54,387,fifa13
Jeremy Brockie,J. Brockie,nz,24,183,66,Delantero,0,0,Diestro,3,58,82,30,52,57,65,69,69,72,53,67,24,,fifa13
Dragoș Grigore,D. Grigore,ro,25,185,66,Defensa,0,0,Diestro,2,56,78,61,64,38,63,63,57,63,75,198,68,,fifa13
Jonathan Spector,J. Spector,us,26,181,66,Centrocampista,825000.0,4000.0,Diestro,4,72,82,60,64,52,70,73,56,55,77,195,65,217,fifa13
Admilson Anunciação Barbosa,Dadá,br,28,171,66,Centrocampista,375000.0,3000.0,Diestro,3,59,90,62,67,60,60,64,59,57,75,207,71,278,fifa13
Mitchell Dijks,M. Dijks,nl,19,193,66,Defensa,950000.0,6000.0,Zurdo,3,43,41,57,67,62,69,75,60,35,62,204,66,47,fifa13
Armando Perna,A. Perna,it,31,184,66,Defensa,250000.0,3000.0,Diestro,3,66,82,42,38,36,55,66,42,43,53,202,70,283,fifa13
Silvio José Cardoso R. Jr.,Silvinho,br,21,175,66,Delantero,1300000.0,6000.0,Diestro,3,53,54,51,61,73,80,72,67,53,68,66,19,74,fifa13
Óscar Ramírez Martín,Óscar Ramírez,es,28,183,66,Defensa,375000.0,3000.0,Diestro,3,56,72,56,50,51,70,74,64,39,89,200,65,255,fifa13
Ricardo Abel Barbosa Ferreira,Ricardo Ferreira,pt,22,188,66,Portero,925000.0,4000.0,Diestro,3,12,63,23,31,10,46,38,33,10,31,31,16,137,fifa13
Jonathan Lacerda,J. Lacerda,uy,25,190,66,Defensa,400000.0,3000.0,Zurdo,3,72,34,66,73,63,66,70,64,40,66,191,63,242,fifa13
Marco Antonio Palacios,M. Palacios,mx,31,192,66,Defensa,250000.0,4000.0,Diestro,3,72,32,49,48,40,55,54,58,51,79,195,57,235,fifa13
Maxime Biset,M. Biset,be,26,193,66,Defensa,400000.0,3000.0,Diestro,2,69,40,59,58,47,31,61,64,57,75,199,65,305,fifa13
Patryk Małecki,P. Małecki,pl,23,170,66,Delantero,1200000.0,6000.0,Diestro,4,45,84,59,66,64,85,71,80,62,82,153,51,443,fifa13
Victor Hugo Hernández,V. Hernández,mx,26,183,66,Portero,250000.0,3000.0,Diestro,2,13,55,16,17,12,47,42,21,14,30,40,22,242,fifa13
Natalio Lorenzo Poquet,Natalio,es,27,176,66,Delantero,525000.0,3000.0,Zurdo,4,48,61,47,59,73,81,74,58,61,77,67,28,282,fifa13
Igor Picusciac,I. Picusciac,md,29,184,66,Delantero,500000.0,3000.0,Diestro,3,66,39,53,56,61,62,68,74,60,34,61,32,325,fifa13
Samuel San José Fernández,Samuel,es,28,175,66,Defensa,375000.0,1000.0,Diestro,3,65,84,51,59,43,68,73,58,34,72,194,57,299,fifa13
Daniel Arnefjord,D. Arnefjord,se,33,186,66,Defensa,160000.0,2000.0,Diestro,2,78,81,48,60,28,65,67,31,31,72,182,75,213,fifa13
Tim Janssen,T. Janssen,nl,26,186,66,Delantero,725000.0,5000.0,Diestro,3,69,67,54,65,65,72,71,71,57,76,59,24,360,fifa13
Edward Gustafsson,E. Gustafsson,se,35,187,66,Portero,50000.0,4000.0,Diestro,2,14,70,21,23,10,51,55,23,13,35,30,21,244,fifa13
Łukasz Piątek,Ł. Piątek,pl,26,180,66,Centrocampista,375000.0,3000.0,Zurdo,2,43,75,65,74,64,77,63,68,67,90,180,61,433,fifa13
Vasileios Pliatsikas,V. Pliatsikas,gr,24,174,66,Defensa,725000.0,6000.0,Diestro,3,64,75,63,68,57,66,63,58,48,85,194,62,20,fifa13
Jonatan Tollås Nation,J. Nation,no,21,188,66,Defensa,1000000.0,4000.0,Diestro,3,53,71,61,63,23,62,73,68,32,62,196,70,213,fifa13
Liam Kelly,L. Kelly,gb-sct,22,188,66,Centrocampista,950000.0,4000.0,Diestro,3,39,83,62,71,66,73,80,63,44,90,176,61,302,fifa13
Jerry Vandam,J. Vandam,fr,23,186,66,Defensa,775000.0,4000.0,Diestro,3,59,64,56,65,59,73,64,49,36,74,196,65,305,fifa13
Roberto Soriano,R. Soriano,it,21,182,66,Centrocampista,1300000.0,3000.0,Diestro,3,52,65,67,70,66,70,69,68,60,67,166,60,122,fifa13
Edson Buddle,E. Buddle,us,31,185,66,Delantero,425000.0,3000.0,Diestro,3,64,77,43,60,67,68,70,74,52,68,70,38,185,fifa13
Frédéric Piquionne,F. Piquionne,fr,33,188,66,Delantero,325000.0,500,Diestro,4,69,72,52,64,67,67,54,76,69,64,92,32,139,fifa13
Paul Alo'o Efoulou,P. Alo'o Efoulou,cm,28,176,66,Delantero,525000.0,3000.0,Diestro,3,69,72,57,69,68,73,74,67,61,57,54,29,173,fifa13
Michael Tonge,M. Tonge,gb-eng,29,183,66,Centrocampista,425000.0,3000.0,Diestro,4,48,54,68,74,68,55,53,70,73,59,153,49,250,fifa13
Gary Kagelmacher,G. Kagelmacher,uy,24,183,66,Defensa,725000.0,4000.0,Diestro,3,66,80,55,61,48,58,60,64,23,75,204,68,152,fifa13
Nicola Leali,N. Leali,it,19,191,66,Portero,975000.0,1000.0,Diestro,2,11,28,13,12,13,33,32,34,16,27,44,25,446,fifa13
Antony Kay,A. Kay,gb-eng,29,180,66,Defensa,325000.0,3000.0,Diestro,2,65,69,60,65,50,69,64,60,54,68,192,70,425,fifa13
Eric Chelle,E. Chelle,ml,34,180,66,Defensa,110000.0,0,Zurdo,3,65,90,65,60,32,40,33,55,19,34,197,63,447,fifa13
Nick Proschwitz,N. Proschwitz,de,25,192,66,Delantero,625000.0,3000.0,Diestro,2,76,62,40,57,53,56,61,73,59,59,49,18,208,fifa13
Moussa Kone,M. Kone,ci,22,185,66,Centrocampista,950000.0,2000.0,Diestro,3,69,75,67,70,62,69,68,71,60,78,172,55,332,fifa13
Matías Sánchez,M. Sánchez,ar,24,175,66,Centrocampista,425000.0,4000.0,Diestro,3,42,51,57,69,62,69,68,50,53,68,202,66,239,fifa13
Jacob Mellis,J. Mellis,gb-eng,21,175,66,Centrocampista,1200000.0,4000.0,Diestro,4,56,62,68,70,65,68,64,67,62,65,161,43,423,fifa13
João Daniel Mendes Real,João Real,pt,29,185,66,Defensa,375000.0,3000.0,Diestro,2,70,80,51,54,32,50,54,53,36,57,195,67,220,fifa13
Gabriel Barbosa Almeida,Gabriel,br,15,176,66,Delantero,1800000.0,2000.0,Zurdo,3,59,68,51,58,65,78,75,71,68,63,59,20,27,fifa13
Chris Taylor,C. Taylor,gb-eng,25,183,66,Centrocampista,825000.0,4000.0,Diestro,4,54,64,61,64,70,81,76,62,56,66,138,18,318,fifa13
Federico Moretti,F. Moretti,it,23,187,66,Centrocampista,975000.0,4000.0,Diestro,3,67,66,65,71,60,60,68,72,71,69,186,64,283,fifa13
Trent Sainsbury,T. Sainsbury,au,20,178,66,Defensa,1300000.0,4000.0,Diestro,4,61,70,71,70,62,70,71,60,42,83,195,70,373,fifa13
Bruno Zuculini,B. Zuculini,ar,19,178,66,Centrocampista,1400000.0,3000.0,Diestro,3,64,63,65,73,60,76,74,63,66,73,202,67,229,fifa13
Christian Strohdiek,C. Strohdiek,de,24,192,66,Defensa,400000.0,3000.0,Diestro,3,66,55,33,48,32,49,69,32,10,59,203,58,385,fifa13
Michele Pellizzer,M. Pellizzer,it,23,188,66,Defensa,1000000.0,2000.0,Diestro,3,64,91,50,50,27,77,77,67,59,67,200,66,399,fifa13
Adilson Tibes Granemann,Adilson,br,30,192,66,Delantero,475000.0,3000.0,Diestro,3,75,51,46,51,58,51,53,72,57,52,65,28,137,fifa13
Clayton Donaldson,C. Donaldson,gb-eng,28,185,66,Delantero,525000.0,3000.0,Diestro,3,57,57,38,57,62,80,77,66,63,76,58,30,448,fifa13
Xavier Baez,X. Baez,mx,24,170,66,Centrocampista,550000.0,5000.0,Diestro,3,50,71,66,69,63,69,69,71,66,91,185,62,224,fifa13
Flavio Roma,F. Roma,it,38,191,66,Portero,0,2000.0,Diestro,3,12,68,26,21,14,27,48,47,10,55,32,22,152,fifa13
Kebba Ceesay,K. Ceesay,gm,24,178,66,Defensa,550000.0,5000.0,Diestro,2,56,78,58,57,55,90,91,49,51,86,191,61,387,fifa13
Juan Arraya,J. Arraya,ar,26,180,66,Delantero,625000.0,3000.0,Diestro,2,71,67,42,58,66,65,78,64,65,65,55,15,140,fifa13
Shlomi Arbitman,S. Arbitman,il,27,184,66,Delantero,525000.0,3000.0,Zurdo,3,71,81,59,58,58,67,68,65,63,65,90,24,394,fifa13
Abdul-Yakini Iddi,A. Iddi,gh,26,174,66,Centrocampista,450000.0,3000.0,Zurdo,4,47,75,66,67,73,74,71,60,58,74,128,48,305,fifa13
Joe Lewis,J. Lewis,gb-eng,24,198,66,Portero,700000.0,4000.0,Diestro,3,12,74,32,22,10,61,57,35,12,52,40,22,150,fifa13
Paul Ifill,P. Ifill,bb,32,185,66,Delantero,375000.0,3000.0,Diestro,4,46,50,65,58,73,72,66,62,58,33,112,37,449,fifa13
Caio Danilo Laursen Tuponi,Caio,br,19,188,66,Delantero,975000.0,6000.0,Diestro,2,73,62,40,59,61,51,54,66,61,58,54,11,111,fifa13
Gregory Tade,G. Tade,fr,25,188,66,Delantero,575000.0,3000.0,Diestro,3,67,58,38,33,64,82,80,71,58,71,43,28,344,fifa13
Alisson Ramses Becker,Alisson,br,19,193,66,Portero,775000.0,5000.0,Diestro,2,18,52,19,26,15,44,47,20,13,32,52,10,73,fifa13
Nathan Tyson,N. Tyson,gb-eng,30,183,66,Delantero,475000.0,3000.0,Zurdo,3,56,69,57,60,71,90,92,63,54,55,90,35,318,fifa13
Idir Ouali,I. Ouali,fr,24,176,66,Centrocampista,650000.0,4000.0,Zurdo,3,49,68,51,63,72,90,88,67,62,74,47,17,350,fifa13
Willians dos Santos Santana,Willians,br,24,182,66,Delantero,900000.0,4000.0,Diestro,4,58,52,65,66,74,76,85,63,61,69,133,30,172,fifa13
Diego Hipólito da Silva Lopes,Diego Lopes,br,18,171,66,Centrocampista,1200000.0,3000.0,Diestro,3,49,50,64,71,70,74,70,57,50,61,142,41,198,fifa13
Arvydas Novikovas,A. Novikovas,lt,21,179,66,Centrocampista,950000.0,4000.0,Zurdo,4,40,70,51,57,71,90,90,71,63,66,36,44,337,fifa13
Miguel Martelo Lourenço,Miguel Lourenço,pt,20,186,66,Defensa,1100000.0,4000.0,Diestro,2,67,75,45,51,36,62,57,44,30,67,202,68,287,fifa13
Thomas Chatelle,T. Chatelle,be,31,176,66,Centrocampista,350000.0,3000.0,Diestro,4,38,52,66,67,66,66,61,65,70,57,84,46,394,fifa13
Omar Esparza,O. Esparza,mx,24,174,66,Defensa,550000.0,4000.0,Diestro,4,60,61,67,65,65,78,78,65,67,75,195,65,335,fifa13
Javier Muñoz Mustafá,J. Muñoz Mustafá,ar,32,182,66,Defensa,210000.0,3000.0,Diestro,3,62,72,57,57,44,64,62,60,40,64,199,64,335,fifa13
Jakub Rzeźniczak,J. Rzeźniczak,pl,25,183,66,Defensa,550000.0,5000.0,Diestro,2,57,61,65,53,49,75,79,52,51,93,201,66,286,fifa13
Brecht Capon,B. Capon,be,24,180,66,Centrocampista,550000.0,3000.0,Diestro,3,58,71,56,62,64,77,79,58,61,78,190,66,371,fifa13
Giuseppe Russo,G. Russo,it,29,183,66,Centrocampista,425000.0,3000.0,Diestro,4,53,66,68,72,67,76,79,63,70,70,158,50,268,fifa13
Wilfred Chinoye Osuji,W. Osuji,ng,21,165,66,Centrocampista,1100000.0,4000.0,Diestro,2,55,90,64,71,60,78,68,62,55,76,197,54,283,fifa13
Jason Lowe,J. Lowe,gb-eng,20,183,66,Centrocampista,1200000.0,4000.0,Diestro,3,58,59,69,74,66,65,65,71,50,78,196,65,218,fifa13
Yassine Benzia,Y. Benzia,fr,17,179,66,Delantero,1800000.0,3000.0,Diestro,4,50,74,60,70,80,75,74,63,69,66,91,43,52,fifa13
Philippe Koch,P. Koch,ch,21,179,66,Defensa,1000000.0,6000.0,Diestro,3,54,82,54,63,56,72,74,39,45,72,203,73,226,fifa13
Oier Olazábal Paredes,Oier,es,22,189,66,Portero,825000.0,6000.0,Zurdo,3,14,61,32,34,19,45,43,35,12,43,48,25,0,fifa13
Chris Solly,C. Solly,gb-eng,21,173,66,Defensa,1000000.0,4000.0,Diestro,3,59,82,64,56,64,75,69,26,42,73,201,65,347,fifa13
Edwards Vinicio Espinal,E. Espinal,do,29,175,66,Centrocampista,500000.0,1000.0,Zurdo,3,56,84,58,66,71,77,73,58,68,71,112,41,402,fifa13
Jérémy Sapina,J. Sapina,fr,27,187,66,Defensa,400000.0,3000.0,Diestro,3,65,57,55,54,37,30,33,65,56,57,193,71,394,fifa13
Jermaine Johnson,J. Johnson,jm,32,185,66,Centrocampista,300000.0,3000.0,Diestro,4,52,60,54,54,76,84,86,78,73,65,67,20,202,fifa13
Eldin Jakupović,E. Jakupović,ch,27,193,66,Portero,210000.0,3000.0,Diestro,2,11,66,33,38,10,46,47,47,10,45,33,23,208,fifa13
Oussou Konan,O. Konan,ci,23,181,66,Delantero,750000.0,4000.0,Diestro,4,69,70,40,50,64,72,66,61,50,75,69,20,450,fifa13
Elliot Grandin,E. Grandin,fr,24,178,66,Centrocampista,900000.0,4000.0,Diestro,3,63,75,65,69,71,76,78,69,43,54,129,41,177,fifa13
Kevin Jansen,K. Jansen,nl,20,184,66,Centrocampista,1100000.0,4000.0,Diestro,4,57,70,65,72,63,69,64,63,64,73,170,62,293,fifa13
Dennis Rommedahl,D. Rommedahl,dk,33,179,66,Centrocampista,250000.0,4000.0,Diestro,3,36,73,58,64,59,85,86,69,66,59,76,27,236,fifa13
Antonio Tomás González,Antonio Tomás,es,27,176,66,Centrocampista,425000.0,3000.0,Diestro,4,47,49,71,74,52,50,54,67,57,71,183,69,282,fifa13
Lee Tomlin,L. Tomlin,gb-eng,23,180,66,Delantero,1100000.0,4000.0,Diestro,3,52,59,53,53,71,71,76,72,66,61,87,42,398,fifa13
Nicolas Viola,N. Viola,it,22,180,66,Centrocampista,1200000.0,4000.0,Zurdo,3,66,62,70,74,64,69,63,70,70,69,150,54,56,fifa13
Patrick Funk,P. Funk,de,22,178,66,Centrocampista,950000.0,4000.0,Diestro,3,59,73,58,68,57,71,67,68,56,76,209,65,279,fifa13
Jun Jae Nam,Nam Jun Jae,kr,24,183,66,Delantero,825000.0,4000.0,Diestro,3,62,79,56,62,64,79,80,61,55,74,48,42,306,fifa13
Mokhtar Falatah,M. Falatah,sa,24,175,66,Delantero,625000.0,5000.0,Diestro,3,72,84,22,43,50,74,76,69,55,66,66,25,312,fifa13
Stefan Frei,S. Frei,ch,26,191,66,Portero,250000.0,4000.0,Diestro,2,11,78,32,31,17,42,45,36,11,30,46,14,348,fifa13
Fabián Castillo,F. Castillo,co,20,173,66,Centrocampista,775000.0,4000.0,Zurdo,3,54,63,50,63,78,88,93,68,51,64,120,32,168,fifa13
Iñaki Goitia Peña,Goitia,es,30,188,66,Portero,210000.0,0,Diestro,2,14,66,22,12,12,44,41,24,10,46,35,24,451,fifa13
Byung Jun No,No Byung Jun,kr,32,177,66,Centrocampista,375000.0,4000.0,Diestro,5,63,89,58,62,74,90,91,60,64,80,83,32,276,fifa13
Christophe Grondin,C. Grondin,fr,28,180,66,Centrocampista,325000.0,3000.0,Diestro,3,67,75,62,66,58,66,64,65,45,80,187,70,452,fifa13
Miguel Bedoya Sequeiros,Bedoya,es,26,177,66,Centrocampista,1000000.0,4000.0,Zurdo,3,42,62,70,72,63,71,68,56,66,68,134,54,282,fifa13
Seb Hines,S. Hines,gb-eng,24,188,66,Defensa,725000.0,4000.0,Diestro,3,68,73,47,56,47,70,77,20,28,55,202,60,234,fifa13
Lucas Lacerda Gonçalves,Lucas Zen,br,21,181,66,Centrocampista,950000.0,4000.0,Diestro,3,66,64,73,70,63,52,57,59,55,71,203,70,44,fifa13
Juan José Collantes Guerrero,Collantes,es,29,170,66,Delantero,500000.0,3000.0,Diestro,4,45,72,55,57,65,90,87,74,53,59,81,32,255,fifa13
Andreas Ulmer,A. Ulmer,at,26,175,66,Defensa,450000.0,5000.0,Zurdo,3,58,57,58,63,67,75,79,65,63,71,197,63,244,fifa13
Ricardo da Costa Pateiro,Ricardo Pateiro,pt,32,178,66,Centrocampista,300000.0,3000.0,Zurdo,3,52,60,65,69,67,64,65,67,62,48,173,60,198,fifa13
Ryan Johnson,R. Johnson,jm,27,185,66,Delantero,525000.0,1000.0,Diestro,3,68,81,55,60,67,72,79,72,60,90,101,32,139,fifa13
Luis Robles,L. Robles,us,28,185,66,Portero,210000.0,3000.0,Diestro,2,16,44,34,22,13,51,58,19,11,35,40,22,115,fifa13
Nzuzi Toko,N. Toko,ch,21,171,66,Centrocampista,1100000.0,4000.0,Diestro,3,46,88,62,67,65,82,78,64,56,88,164,65,204,fifa13
Jens Stryger Larsen,J. Larsen,dk,21,180,66,Centrocampista,1200000.0,5000.0,Diestro,3,40,71,60,67,62,88,90,56,57,82,190,68,236,fifa13
Adrien Trebel,A. Trebel,fr,21,173,66,Centrocampista,1300000.0,3000.0,Zurdo,4,32,52,61,67,69,81,74,68,63,73,116,61,230,fifa13
Manoel C. Ribeiro Lemes,Manoel,br,23,185,66,Delantero,1100000.0,5000.0,Diestro,3,73,62,39,54,65,74,69,70,66,68,46,14,99,fifa13
Luiz Fernando Borges Romão,Romão,br,22,189,66,Delantero,850000.0,4000.0,Diestro,2,77,78,50,69,61,59,55,65,60,56,61,17,140,fifa13
René Klingbeil,R. Klingbeil,de,31,180,66,Defensa,250000.0,3000.0,Diestro,3,60,82,54,63,53,68,62,62,43,72,203,65,274,fifa13
Paul Gallagher,P. Gallagher,gb-sct,27,185,66,Centrocampista,450000.0,3000.0,Diestro,3,43,58,59,59,69,65,69,71,73,74,114,49,170,fifa13
Carlos Fierro,C. Fierro,mx,17,173,66,Delantero,1300000.0,4000.0,Diestro,4,73,71,55,62,69,85,86,62,59,70,79,35,162,fifa13
Shane Duffy,S. Duffy,ie,20,194,66,Defensa,875000.0,4000.0,Diestro,3,64,65,42,55,20,53,52,45,31,61,204,65,43,fifa13
David Yelldell,D. Yelldell,us,30,194,66,Portero,250000.0,4000.0,Diestro,3,13,58,33,30,12,28,36,43,16,32,35,13,40,fifa13
Alessandro Camisa,A. Camisa,it,27,179,66,Defensa,550000.0,3000.0,Diestro,3,65,72,42,46,48,55,61,30,37,75,196,65,323,fifa13
Justin Morrow,J. Morrow,us,24,173,66,Defensa,550000.0,4000.0,Diestro,3,58,71,61,60,57,69,74,61,53,72,202,68,271,fifa13
Rúben Luís Maurício Brígido,Rúben Brígido,pt,21,171,66,Centrocampista,1400000.0,4000.0,Diestro,3,52,60,61,68,69,81,79,61,55,67,136,49,137,fifa13
Roberto Gomes Júnior,Roberto,br,22,185,66,Portero,700000.0,2000.0,Diestro,2,12,71,37,29,10,36,24,35,18,36,33,26,295,fifa13
Alain Cantareil,A. Cantareil,fr,28,178,66,Defensa,375000.0,0,Zurdo,3,55,72,55,63,49,65,68,55,59,73,205,50,447,fifa13
Gianni Bruno,G. Bruno,be,20,180,66,Delantero,1200000.0,5000.0,Diestro,3,67,53,43,64,71,66,73,58,57,61,48,25,36,fifa13
Jesús Dueñas,J. Dueñas,mx,23,174,66,Centrocampista,675000.0,3000.0,Diestro,4,58,65,64,68,68,69,73,72,63,72,177,62,124,fifa13
Shane Ferguson,S. Ferguson,gb-nir,20,175,66,Centrocampista,1200000.0,4000.0,Zurdo,3,54,51,59,58,75,75,78,54,41,62,201,56,217,fifa13
